Date,Ticker,Daily Return,Cumulative Return
2024-12-06,AMZN,0.029381,1.950108
2024-12-09,AMZN,-0.00414,1.937894
2024-12-10,AMZN,-0.004644,1.924249
2024-12-11,AMZN,0.023196,1.99208
2024-12-12,AMZN,-0.005602,1.975317
2024-12-13,AMZN,-0.006595,1.955696
2024-12-16,AMZN,0.024048,2.026775
2024-12-17,AMZN,-0.007642,2.003645
2024-12-18,AMZN,-0.045987,1.865515
2024-12-19,AMZN,0.012561,1.901509
2024-12-20,AMZN,0.0073,1.92269
2024-12-23,AMZN,0.000622,1.924509
2024-12-24,AMZN,0.017729,1.976357
2024-12-26,AMZN,-0.008732,1.950368
2024-12-27,AMZN,-0.014534,1.907487
2024-12-30,AMZN,-0.01095,1.875651
2019-01-03,BRK-B,-0.054931,-0.054931
2019-01-04,BRK-B,0.01847,-0.037475
2019-01-07,BRK-B,0.00876,-0.029043
2019-01-08,BRK-B,-0.003047,-0.032002
2019-01-09,BRK-B,0.000306,-0.031706
2019-01-10,BRK-B,0.001069,-0.030671
2019-01-11,BRK-B,-0.001475,-0.032101
2019-01-14,BRK-B,-0.002598,-0.034615
2019-01-15,BRK-B,0.005925,-0.028895
2019-01-16,BRK-B,0.007464,-0.021647
2019-01-17,BRK-B,0.001865,-0.019823
2019-01-18,BRK-B,0.028675,0.008284
2019-01-22,BRK-B,-0.018388,-0.010256
2019-01-23,BRK-B,0.002142,-0.008136
2019-01-24,BRK-B,-0.000646,-0.008777
2019-01-25,BRK-B,0.008606,-0.000247
2019-01-28,BRK-B,-0.008878,-0.009122
2019-01-29,BRK-B,0.005474,-0.003698
2019-01-30,BRK-B,0.019352,0.015582
2019-01-31,BRK-B,-0.002039,0.013511
2019-02-01,BRK-B,0.017758,0.031509
2019-02-04,BRK-B,-0.003203,0.028205
2019-02-05,BRK-B,-0.003357,0.024753
2019-02-06,BRK-B,-0.00871,0.015828
2019-02-07,BRK-B,-0.020776,-0.005276
2019-02-08,BRK-B,-0.004015,-0.00927
2019-02-11,BRK-B,0.010601,0.001233
2019-02-12,BRK-B,0.015267,0.016519
2019-02-13,BRK-B,-0.001698,0.014793
2019-02-14,BRK-B,-0.014674,-9.9e-05
2019-02-15,BRK-B,0.012378,0.012278
2019-02-19,BRK-B,0.001949,0.01425
2019-02-20,BRK-B,0.002285,0.016568
2019-02-21,BRK-B,-0.004026,0.012475
2019-02-22,BRK-B,-0.016656,-0.004389
2019-02-25,BRK-B,0.001981,-0.002416
2019-02-26,BRK-B,-0.002027,-0.004438
2019-02-27,BRK-B,0.001932,-0.002515
2019-02-28,BRK-B,-0.004894,-0.007396
2019-03-01,BRK-B,0.009091,0.001627
2019-03-04,BRK-B,-0.006498,-0.004882
2019-03-05,BRK-B,-0.001685,-0.006558
2019-03-06,BRK-B,-0.003971,-0.010503
2019-03-07,BRK-B,-0.006827,-0.017258
2019-03-08,BRK-B,-0.003011,-0.020217
2019-03-11,BRK-B,0.017061,-0.003501
2019-03-12,BRK-B,0.002029,-0.001479
2019-03-13,BRK-B,0.007704,0.006213
2019-03-14,BRK-B,-0.003332,0.00286
2019-03-15,BRK-B,0.004573,0.007446
2019-03-18,BRK-B,0.0116,0.019132
2019-03-19,BRK-B,-0.007403,0.011588
2019-03-20,BRK-B,-0.009164,0.002318
2019-03-21,BRK-B,0.005707,0.008037
2019-03-22,BRK-B,-0.01898,-0.011095
2019-03-25,BRK-B,-0.005535,-0.016568
2019-03-26,BRK-B,0.005917,-0.01075
2019-03-27,BRK-B,-0.007028,-0.017702
2019-03-28,BRK-B,0.007279,-0.010552
2019-03-29,BRK-B,0.001146,-0.009418
2019-04-01,BRK-B,0.020459,0.010848
2019-04-02,BRK-B,-0.005463,0.005325
2019-04-03,BRK-B,-0.00103,0.00429
2019-04-04,BRK-B,0.002111,0.00641
2019-04-05,BRK-B,0.006026,0.012475
2019-04-08,BRK-B,-0.00039,0.012081
2019-04-09,BRK-B,-0.001608,0.010454
2019-04-10,BRK-B,-0.001952,0.008481
2019-04-11,BRK-B,0.010512,0.019083
2019-04-12,BRK-B,0.018822,0.038264
2019-04-15,BRK-B,-0.003894,0.034221
2019-04-16,BRK-B,0.009822,0.044379
2019-04-17,BRK-B,-0.006752,0.037327
2019-04-18,BRK-B,-0.001806,0.035454
2019-04-22,BRK-B,-0.002381,0.032988
2019-04-23,BRK-B,0.01012,0.043442
2019-04-24,BRK-B,-0.004915,0.038314
2019-04-25,BRK-B,0.006554,0.045118
2019-04-26,BRK-B,0.01071,0.056312
2019-04-29,BRK-B,0.011017,0.067949
2019-04-30,BRK-B,0.0006,0.06859
2019-05-01,BRK-B,0.0,0.06859
2019-05-02,BRK-B,-0.003599,0.064744
2019-05-03,BRK-B,0.012365,0.077909
2019-05-06,BRK-B,-0.024886,0.051085
2019-05-07,BRK-B,-0.017499,0.032692
2019-05-08,BRK-B,-0.000668,0.032002
2019-05-09,BRK-B,-0.003488,0.028402
2019-05-10,BRK-B,0.002206,0.030671
2019-05-13,BRK-B,-0.019185,0.010897
2019-05-14,BRK-B,-0.006439,0.004389
2019-05-15,BRK-B,-0.003486,0.000888
2019-05-16,BRK-B,0.008129,0.009024
2019-05-17,BRK-B,-0.006646,0.002318
2019-05-20,BRK-B,-0.002657,-0.000345
2019-05-21,BRK-B,0.003108,0.002761
2019-05-22,BRK-B,-0.003737,-0.000986
2019-05-23,BRK-B,-0.006417,-0.007396
2019-05-24,BRK-B,0.001937,-0.005473
2019-05-28,BRK-B,-0.009867,-0.015286
2019-05-29,BRK-B,-0.005909,-0.021105
2019-05-30,BRK-B,0.006145,-0.015089
2019-05-31,BRK-B,-0.011615,-0.026529
2019-06-03,BRK-B,0.005774,-0.020907
2019-06-04,BRK-B,0.01526,-0.005967
2019-06-05,BRK-B,0.008483,0.002465
2019-06-06,BRK-B,0.007231,0.009714
2019-06-07,BRK-B,0.005079,0.014842
2019-06-10,BRK-B,0.006559,0.021499
2019-06-11,BRK-B,-0.002558,0.018886
2019-06-12,BRK-B,-0.009969,0.008728
2019-06-13,BRK-B,0.002053,0.010799
2019-06-14,BRK-B,0.000829,0.011637
2019-06-17,BRK-B,-0.008189,0.003353
2019-06-18,BRK-B,0.012434,0.015828
2019-06-19,BRK-B,0.003592,0.019477
2019-06-20,BRK-B,0.006239,0.025838
2019-06-21,BRK-B,-0.008796,0.016815
2019-06-24,BRK-B,0.003104,0.01997
2019-06-25,BRK-B,0.005898,0.025986
2019-06-26,BRK-B,0.002115,0.028156
2019-06-27,BRK-B,0.016834,0.045464
2019-06-28,BRK-B,0.005424,0.051134
2019-07-01,BRK-B,0.006802,0.058284
2019-07-02,BRK-B,-0.000373,0.057889
2019-07-03,BRK-B,0.00289,0.060947
2019-07-05,BRK-B,0.000418,0.061391
2019-07-08,BRK-B,-0.000557,0.060799
2019-07-09,BRK-B,-0.001766,0.058925
2019-07-10,BRK-B,-0.003353,0.055375
2019-07-11,BRK-B,-0.004018,0.051134
2019-07-12,BRK-B,0.004363,0.05572
2019-07-15,BRK-B,-0.002616,0.052959
2019-07-16,BRK-B,-0.003091,0.049704
2019-07-17,BRK-B,-0.025507,0.022929
2019-07-18,BRK-B,0.002555,0.025542
2019-07-19,BRK-B,-0.009664,0.015631
2019-07-22,BRK-B,-0.005486,0.010059
2019-07-23,BRK-B,0.007909,0.018047
2019-07-24,BRK-B,0.007314,0.025493
2019-07-25,BRK-B,-0.000337,0.025148
2019-07-26,BRK-B,0.00962,0.03501
2019-07-29,BRK-B,-0.006146,0.028649
2019-07-30,BRK-B,-0.003835,0.024704
2019-07-31,BRK-B,-0.011453,0.012968
2019-08-01,BRK-B,-0.018108,-0.005375
2019-08-02,BRK-B,0.004759,-0.000641
2019-08-05,BRK-B,-0.024375,-0.025
2019-08-06,BRK-B,0.014262,-0.011095
2019-08-07,BRK-B,-0.011668,-0.022633
2019-08-08,BRK-B,0.011654,-0.011243
2019-08-09,BRK-B,-0.007331,-0.018491
2019-08-12,BRK-B,-0.009395,-0.027712
2019-08-13,BRK-B,0.008114,-0.019823
2019-08-14,BRK-B,-0.014941,-0.034467
2019-08-15,BRK-B,0.012767,-0.02214
2019-08-16,BRK-B,0.00711,-0.015187
2019-08-19,BRK-B,0.006109,-0.009172
2019-08-20,BRK-B,-0.013885,-0.022929
2019-08-21,BRK-B,0.005501,-0.017554
2019-08-22,BRK-B,0.008884,-0.008826
2019-08-23,BRK-B,-0.019153,-0.027811
2019-08-26,BRK-B,0.015419,-0.012821
2019-08-27,BRK-B,-0.009241,-0.021943
2019-08-28,BRK-B,0.010587,-0.011588
2019-08-29,BRK-B,0.013719,0.001972
2019-08-30,BRK-B,0.001033,0.003008
2019-09-03,BRK-B,-0.01234,-0.009369
2019-09-04,BRK-B,0.006421,-0.003008
2019-09-05,BRK-B,0.010139,0.007101
2019-09-06,BRK-B,0.002399,0.009517
2019-09-09,BRK-B,0.009232,0.018836
2019-09-10,BRK-B,0.008179,0.02717
2019-09-11,BRK-B,0.012481,0.03999
2019-09-12,BRK-B,0.002181,0.042258
2019-09-13,BRK-B,0.010598,0.053304
2019-09-16,BRK-B,-0.015355,0.03713
2019-09-17,BRK-B,-0.000856,0.036243
2019-09-18,BRK-B,0.003569,0.039941
2019-09-19,BRK-B,-0.007966,0.031657
2019-09-20,BRK-B,-0.005258,0.026233
2019-09-23,BRK-B,-0.000769,0.025444
2019-09-24,BRK-B,-0.007502,0.017751
2019-09-25,BRK-B,0.008285,0.026183
2019-09-26,BRK-B,-0.005814,0.020217
2019-09-27,BRK-B,0.002658,0.022929
2019-09-30,BRK-B,0.002748,0.02574
2019-10-01,BRK-B,-0.006297,0.01928
2019-10-02,BRK-B,-0.017464,0.001479
2019-10-03,BRK-B,0.009256,0.010749
2019-10-04,BRK-B,0.015123,0.026035
2019-10-07,BRK-B,-0.004037,0.021894
2019-10-08,BRK-B,-0.0152,0.006361
2019-10-09,BRK-B,0.01274,0.019181
2019-10-10,BRK-B,0.000822,0.02002
2019-10-11,BRK-B,0.005898,0.026035
2019-10-14,BRK-B,-0.000817,0.025197
2019-10-15,BRK-B,0.00707,0.032446
2019-10-16,BRK-B,-0.00043,0.032002
2019-10-17,BRK-B,-0.003201,0.028698
2019-10-18,BRK-B,0.000671,0.029389
2019-10-21,BRK-B,0.013077,0.04285
2019-10-22,BRK-B,-0.004114,0.03856
2019-10-23,BRK-B,0.001614,0.040237
2019-10-24,BRK-B,-0.003318,0.036785
2019-10-25,BRK-B,0.007324,0.044379
2019-10-28,BRK-B,0.005005,0.049606
2019-10-29,BRK-B,0.000705,0.050345
2019-10-30,BRK-B,0.001127,0.051529
2019-10-31,BRK-B,-0.003142,0.048225
2019-11-01,BRK-B,0.015288,0.06425
2019-11-04,BRK-B,0.009962,0.074852
2019-11-05,BRK-B,0.013304,0.089152
2019-11-06,BRK-B,0.005071,0.094675
2019-11-07,BRK-B,0.003333,0.098323
2019-11-08,BRK-B,-0.00642,0.091272
2019-11-11,BRK-B,-0.002078,0.089004
2019-11-12,BRK-B,0.000181,0.089201
2019-11-13,BRK-B,-0.00507,0.083679
2019-11-14,BRK-B,-0.001866,0.081657
2019-11-15,BRK-B,0.001732,0.083531
2019-11-18,BRK-B,-0.001775,0.081608
2019-11-19,BRK-B,-0.001459,0.08003
2019-11-20,BRK-B,-0.007077,0.072387
2019-11-21,BRK-B,-0.003908,0.068195
2019-11-22,BRK-B,0.00614,0.074753
2019-11-25,BRK-B,0.005047,0.080177
2019-11-26,BRK-B,-0.00073,0.079389
2019-11-27,BRK-B,0.007309,0.087278
2019-11-29,BRK-B,-0.000907,0.086292
2019-12-02,BRK-B,0.000136,0.08644
2019-12-03,BRK-B,-0.010212,0.075345
2019-12-04,BRK-B,0.001467,0.076923
2019-12-05,BRK-B,0.005495,0.08284
2019-12-06,BRK-B,0.013707,0.097682
2019-12-09,BRK-B,-0.005525,0.091617
2019-12-10,BRK-B,-0.000542,0.091026
2019-12-11,BRK-B,0.005921,0.097485
2019-12-12,BRK-B,0.015051,0.114004
2019-12-13,BRK-B,-0.002435,0.111292
2019-12-16,BRK-B,0.006567,0.11859
2019-12-17,BRK-B,0.000882,0.119576
2019-12-18,BRK-B,-0.008985,0.109517
2019-12-19,BRK-B,0.000889,0.110503
2019-12-20,BRK-B,0.004884,0.115927
2019-12-23,BRK-B,-0.003668,0.111834
2019-12-24,BRK-B,-4.4e-05,0.111785
2019-12-26,BRK-B,0.004346,0.116617
2019-12-27,BRK-B,-0.001369,0.115089
2019-12-30,BRK-B,-0.00168,0.113215
2019-12-31,BRK-B,0.003278,0.116864
2020-01-02,BRK-B,0.008344,0.126183
2020-01-03,BRK-B,-0.009676,0.115286
2020-01-06,BRK-B,0.003581,0.11928
2020-01-07,BRK-B,-0.004714,0.114004
2020-01-08,BRK-B,0.00031,0.114349
2020-01-09,BRK-B,0.01177,0.127465
2020-01-10,BRK-B,-0.008878,0.117456
2020-01-13,BRK-B,0.008075,0.126479
2020-01-14,BRK-B,-0.005603,0.120168
2020-01-15,BRK-B,0.005194,0.125986
2020-01-16,BRK-B,0.006043,0.132791
2020-01-17,BRK-B,0.002046,0.135108
2020-01-21,BRK-B,-0.00682,0.127367
2020-01-22,BRK-B,0.00398,0.131854
2020-01-23,BRK-B,-0.000697,0.131065
2020-01-24,BRK-B,-0.010986,0.118639
2020-01-27,BRK-B,-0.019439,0.096893
2020-01-28,BRK-B,0.007103,0.104684
2020-01-29,BRK-B,0.002098,0.107002
2020-01-30,BRK-B,0.015056,0.123669
2020-01-31,BRK-B,-0.01514,0.106657
2020-02-03,BRK-B,-0.004277,0.101923
2020-02-04,BRK-B,0.007205,0.109862
2020-02-05,BRK-B,0.015861,0.127465
2020-02-06,BRK-B,0.004199,0.132199
2020-02-07,BRK-B,-0.009712,0.121203
2020-02-10,BRK-B,-0.001187,0.119872
2020-02-11,BRK-B,0.000969,0.120957
2020-02-12,BRK-B,0.000484,0.121499
2020-02-13,BRK-B,-0.004265,0.116716
2020-02-14,BRK-B,0.001457,0.118343
2020-02-18,BRK-B,-0.000132,0.118195
2020-02-19,BRK-B,0.010892,0.130375
2020-02-20,BRK-B,-0.004668,0.125099
2020-02-21,BRK-B,0.005084,0.130819
2020-02-24,BRK-B,-0.033314,0.093146
2020-02-25,BRK-B,-0.016419,0.075197
2020-02-26,BRK-B,-0.009126,0.065385
2020-02-27,BRK-B,-0.038832,0.024014
2020-02-28,BRK-B,-0.006404,0.017456
2020-03-02,BRK-B,0.054716,0.073126
2020-03-03,BRK-B,-0.040528,0.029635
2020-03-04,BRK-B,0.043341,0.07426
2020-03-05,BRK-B,-0.040852,0.030375
2020-03-06,BRK-B,-0.014261,0.01568
2020-03-09,BRK-B,-0.062385,-0.047682
2020-03-10,BRK-B,0.049707,-0.000345
2020-03-11,BRK-B,-0.039905,-0.040237
2020-03-12,BRK-B,-0.095921,-0.132298
2020-03-13,BRK-B,0.116099,-0.031558
2020-03-16,BRK-B,-0.094857,-0.123422
2020-03-17,BRK-B,0.055296,-0.074951
2020-03-18,BRK-B,-0.08081,-0.149704
2020-03-19,BRK-B,0.01299,-0.138659
2020-03-20,BRK-B,-0.026448,-0.16144
2020-03-23,BRK-B,-0.046631,-0.200542
2020-03-24,BRK-B,0.099118,-0.121302
2020-03-25,BRK-B,0.012739,-0.110108
2020-03-26,BRK-B,0.019006,-0.093195
2020-03-27,BRK-B,-0.023056,-0.114103
2020-03-30,BRK-B,0.019593,-0.096746
2020-03-31,BRK-B,-0.001911,-0.098471
2020-04-01,BRK-B,-0.037631,-0.132396
2020-04-02,BRK-B,0.021483,-0.113757
2020-04-03,BRK-B,-0.007734,-0.120611
2020-04-06,BRK-B,0.03869,-0.086588
2020-04-07,BRK-B,5.4e-05,-0.086538
2020-04-08,BRK-B,0.031093,-0.058136
2020-04-09,BRK-B,0.014816,-0.044181
2020-04-13,BRK-B,-0.026156,-0.069181
2020-04-14,BRK-B,0.02209,-0.048619
2020-04-15,BRK-B,-0.02265,-0.070168
2020-04-16,BRK-B,-0.003235,-0.073176
2020-04-17,BRK-B,0.017238,-0.057199
2020-04-20,BRK-B,-0.012814,-0.06928
2020-04-21,BRK-B,-0.027921,-0.095266
2020-04-22,BRK-B,0.016896,-0.07998
2020-04-23,BRK-B,-0.005092,-0.084665
2020-04-24,BRK-B,0.004794,-0.080276
2020-04-27,BRK-B,0.00504,-0.075641
2020-04-28,BRK-B,-0.001814,-0.077318
2020-04-29,BRK-B,0.013307,-0.065039
2020-04-30,BRK-B,-0.011866,-0.076134
2020-05-01,BRK-B,-0.025032,-0.09926
2020-05-04,BRK-B,-0.025839,-0.122535
2020-05-05,BRK-B,-0.01079,-0.132002
2020-05-06,BRK-B,-0.020735,-0.15
2020-05-07,BRK-B,0.006381,-0.144576
2020-05-08,BRK-B,0.019311,-0.128057
2020-05-11,BRK-B,-0.012385,-0.138856
2020-05-12,BRK-B,-0.010479,-0.14788
2020-05-13,BRK-B,-0.012962,-0.158925
2020-05-14,BRK-B,0.00211,-0.15715
2020-05-15,BRK-B,-0.009829,-0.165434
2020-05-18,BRK-B,0.036691,-0.134813
2020-05-19,BRK-B,-0.016927,-0.149458
2020-05-20,BRK-B,0.020465,-0.132051
2020-05-21,BRK-B,-0.006136,-0.137377
2020-05-22,BRK-B,-5.7e-05,-0.137426
2020-05-26,BRK-B,0.030927,-0.11075
2020-05-27,BRK-B,0.03011,-0.083974
2020-05-28,BRK-B,-0.003607,-0.087278
2020-05-29,BRK-B,0.002593,-0.084911
2020-06-01,BRK-B,-0.009376,-0.093491
2020-06-02,BRK-B,0.011423,-0.083136
2020-06-03,BRK-B,0.026245,-0.059073
2020-06-04,BRK-B,0.006446,-0.053008
2020-06-05,BRK-B,0.044832,-0.010552
2020-06-08,BRK-B,0.004485,-0.006114
2020-06-09,BRK-B,-0.027237,-0.033185
2020-06-10,BRK-B,-0.023257,-0.055671
2020-06-11,BRK-B,-0.07044,-0.122189
2020-06-12,BRK-B,0.017919,-0.10646
2020-06-15,BRK-B,0.001876,-0.104783
2020-06-16,BRK-B,0.004131,-0.101085
2020-06-17,BRK-B,-0.007899,-0.108185
2020-06-18,BRK-B,-0.000719,-0.108826
2020-06-19,BRK-B,-0.005588,-0.113807
2020-06-22,BRK-B,0.002504,-0.111588
2020-06-23,BRK-B,0.004662,-0.107446
2020-06-24,BRK-B,-0.019225,-0.124606
2020-06-25,BRK-B,0.007435,-0.118097
2020-06-26,BRK-B,-0.019458,-0.135256
2020-06-29,BRK-B,0.010378,-0.126282
2020-06-30,BRK-B,0.00745,-0.119773
2020-07-01,BRK-B,-0.002913,-0.122337
2020-07-02,BRK-B,0.004719,-0.118195
2020-07-06,BRK-B,0.021752,-0.099014
2020-07-07,BRK-B,-0.008592,-0.106755
2020-07-08,BRK-B,0.000276,-0.106509
2020-07-09,BRK-B,-0.013245,-0.118343
2020-07-10,BRK-B,0.022931,-0.098126
2020-07-13,BRK-B,0.006725,-0.092061
2020-07-14,BRK-B,0.030305,-0.064546
2020-07-15,BRK-B,0.00448,-0.060355
2020-07-16,BRK-B,0.002361,-0.058136
2020-07-17,BRK-B,-0.001309,-0.059369
2020-07-20,BRK-B,-0.001468,-0.06075
2020-07-21,BRK-B,0.009397,-0.051923
2020-07-22,BRK-B,-0.000884,-0.052761
2020-07-23,BRK-B,0.005986,-0.047091
2020-07-24,BRK-B,0.006572,-0.040828
2020-07-27,BRK-B,-0.012235,-0.052564
2020-07-28,BRK-B,0.010305,-0.042801
2020-07-29,BRK-B,0.011797,-0.031509
2020-07-30,BRK-B,-0.010743,-0.041913
2020-07-31,BRK-B,0.007617,-0.034615
2020-08-03,BRK-B,0.017775,-0.017456
2020-08-04,BRK-B,0.004918,-0.012623
2020-08-05,BRK-B,0.01688,0.004043
2020-08-06,BRK-B,0.006876,0.010947
2020-08-07,BRK-B,0.021754,0.032939
2020-08-10,BRK-B,0.014799,0.048225
2020-08-11,BRK-B,0.000376,0.048619
2020-08-12,BRK-B,0.002727,0.051479
2020-08-13,BRK-B,-0.005909,0.045266
2020-08-14,BRK-B,-0.004812,0.040237
2020-08-17,BRK-B,-0.019814,0.019625
2020-08-18,BRK-B,0.007496,0.027268
2020-08-19,BRK-B,-0.005376,0.021746
2020-08-20,BRK-B,-0.00526,0.016371
2020-08-21,BRK-B,0.006356,0.02283
2020-08-24,BRK-B,0.024972,0.048373
2020-08-25,BRK-B,0.003481,0.052022
2020-08-26,BRK-B,0.00614,0.058481
2020-08-27,BRK-B,0.010295,0.069379
2020-08-28,BRK-B,0.007747,0.077663
2020-08-31,BRK-B,-0.002334,0.075148
2020-09-01,BRK-B,0.002339,0.077663
2020-09-02,BRK-B,0.014322,0.093097
2020-09-03,BRK-B,-0.015924,0.07569
2020-09-04,BRK-B,0.000779,0.076529
2020-09-08,BRK-B,-0.002382,0.073964
2020-09-09,BRK-B,0.008402,0.082988
2020-09-10,BRK-B,-0.008332,0.073964
2020-09-11,BRK-B,0.000597,0.074605
2020-09-14,BRK-B,0.009223,0.084517
2020-09-15,BRK-B,-0.004547,0.079586
2020-09-16,BRK-B,0.002969,0.082791
2020-09-17,BRK-B,-0.007013,0.075197
2020-09-18,BRK-B,0.000734,0.075986
2020-09-21,BRK-B,-0.023784,0.050394
2020-09-22,BRK-B,0.005352,0.056016
2020-09-23,BRK-B,-0.021246,0.03358
2020-09-24,BRK-B,-0.004246,0.029191
2020-09-25,BRK-B,0.008289,0.037722
2020-09-28,BRK-B,0.014683,0.052959
2020-09-29,BRK-B,-0.014517,0.037673
2020-09-30,BRK-B,0.01188,0.05
2020-10-01,BRK-B,-0.00432,0.045464
2020-10-02,BRK-B,-0.003962,0.041321
2020-10-05,BRK-B,0.005588,0.04714
2020-10-06,BRK-B,-0.009889,0.036785
2020-10-07,BRK-B,0.014411,0.051726
2020-10-08,BRK-B,0.008721,0.060897
2020-10-09,BRK-B,0.002463,0.063511
2020-10-12,BRK-B,0.003385,0.06711
2020-10-13,BRK-B,-0.018946,0.046893
2020-10-14,BRK-B,-0.006594,0.03999
2020-10-15,BRK-B,0.003509,0.043639
2020-10-16,BRK-B,0.001228,0.044921
2020-10-19,BRK-B,-0.013779,0.030523
2020-10-20,BRK-B,0.00512,0.035799
2020-10-21,BRK-B,0.000571,0.03639
2020-10-22,BRK-B,0.006804,0.043442
2020-10-23,BRK-B,0.005198,0.048866
2020-10-26,BRK-B,-0.019839,0.028057
2020-10-27,BRK-B,-0.007722,0.020118
2020-10-28,BRK-B,-0.029872,-0.010355
2020-10-29,BRK-B,0.004036,-0.006361
2020-10-30,BRK-B,0.001935,-0.004438
2020-11-02,BRK-B,0.011937,0.007446
2020-11-03,BRK-B,0.011355,0.018886
2020-11-04,BRK-B,-0.002226,0.016617
2020-11-05,BRK-B,0.006208,0.022929
2020-11-06,BRK-B,0.006749,0.029832
2020-11-09,BRK-B,0.06057,0.092209
2020-11-10,BRK-B,0.031512,0.126627
2020-11-11,BRK-B,-0.004858,0.121154
2020-11-12,BRK-B,-0.011655,0.108087
2020-11-13,BRK-B,0.012015,0.1214
2020-11-16,BRK-B,0.024976,0.149408
2020-11-17,BRK-B,0.000257,0.149704
2020-11-18,BRK-B,-0.013253,0.134467
2020-11-19,BRK-B,-0.002347,0.131805
2020-11-20,BRK-B,-0.010979,0.119379
2020-11-23,BRK-B,0.011145,0.131854
2020-11-24,BRK-B,0.019082,0.153452
2020-11-25,BRK-B,-0.003377,0.149556
2020-11-27,BRK-B,-0.006777,0.141765
2020-11-30,BRK-B,-0.011401,0.128748
2020-12-01,BRK-B,0.003364,0.132544
2020-12-02,BRK-B,0.003222,0.136193
2020-12-03,BRK-B,0.002604,0.139152
2020-12-04,BRK-B,0.001428,0.140779
2020-12-07,BRK-B,-0.00912,0.130375
2020-12-08,BRK-B,-0.00458,0.125197
2020-12-09,BRK-B,-0.00298,0.121844
2020-12-10,BRK-B,-0.000703,0.121055
2020-12-11,BRK-B,-0.004223,0.116321
2020-12-14,BRK-B,-0.015637,0.098866
2020-12-15,BRK-B,0.006866,0.10641
2020-12-16,BRK-B,-0.011008,0.094231
2020-12-17,BRK-B,0.012482,0.107889
2020-12-18,BRK-B,-0.005563,0.101726
2020-12-21,BRK-B,0.000269,0.102022
2020-12-22,BRK-B,-0.007204,0.094083
2020-12-23,BRK-B,0.010636,0.10572
2020-12-24,BRK-B,0.010212,0.117012
2020-12-28,BRK-B,0.008299,0.126282
2020-12-29,BRK-B,0.005079,0.132002
2020-12-30,BRK-B,0.000348,0.132396
2020-12-31,BRK-B,0.009667,0.143343
2021-01-04,BRK-B,-0.01475,0.126479
2021-01-05,BRK-B,-0.00429,0.121647
2021-01-06,BRK-B,0.012309,0.135454
2021-01-07,BRK-B,0.011335,0.148323
2021-01-08,BRK-B,0.004938,0.153994
2021-01-11,BRK-B,-0.002564,0.151035
2021-01-12,BRK-B,-0.001714,0.149063
2021-01-13,BRK-B,0.006351,0.156361
2021-01-14,BRK-B,0.002175,0.158876
2021-01-15,BRK-B,-0.00651,0.151331
2021-01-19,BRK-B,0.00454,0.156558
2021-01-20,BRK-B,0.000895,0.157594
2021-01-21,BRK-B,-0.002556,0.154635
2021-01-22,BRK-B,-0.005296,0.148521
2021-01-25,BRK-B,0.000386,0.148964
2021-01-26,BRK-B,-0.00618,0.141864
2021-01-27,BRK-B,-0.01818,0.121105
2021-01-28,BRK-B,0.01579,0.138807
2021-01-29,BRK-B,-0.013336,0.123619
2021-02-01,BRK-B,0.006363,0.130769
2021-02-02,BRK-B,0.012733,0.145168
2021-02-03,BRK-B,0.001895,0.147337
2021-02-04,BRK-B,0.01328,0.162574
2021-02-05,BRK-B,-0.002587,0.159566
2021-02-08,BRK-B,0.00961,0.17071
2021-02-09,BRK-B,0.010488,0.182988
2021-02-10,BRK-B,4.2e-05,0.183037
2021-02-11,BRK-B,-0.000667,0.182248
2021-02-12,BRK-B,0.011261,0.195562
2021-02-16,BRK-B,0.011631,0.209467
2021-02-17,BRK-B,-0.000122,0.20932
2021-02-18,BRK-B,-0.007136,0.20069
2021-02-19,BRK-B,-0.006776,0.192554
2021-02-22,BRK-B,0.012901,0.207939
2021-02-23,BRK-B,0.002286,0.2107
2021-02-24,BRK-B,0.011893,0.225099
2021-02-25,BRK-B,-0.019159,0.201627
2021-02-26,BRK-B,-0.013049,0.185947
2021-03-01,BRK-B,0.036173,0.228846
2021-03-02,BRK-B,4e-05,0.228895
2021-03-03,BRK-B,0.009349,0.240385
2021-03-04,BRK-B,-0.02413,0.210454
2021-03-05,BRK-B,0.031245,0.248274
2021-03-08,BRK-B,0.017618,0.270266
2021-03-09,BRK-B,0.005473,0.277219
2021-03-10,BRK-B,0.019188,0.301726
2021-03-11,BRK-B,-0.011667,0.286538
2021-03-12,BRK-B,-0.003411,0.28215
2021-03-15,BRK-B,-0.020806,0.255473
2021-03-16,BRK-B,-0.012215,0.240138
2021-03-17,BRK-B,0.001988,0.242604
2021-03-18,BRK-B,0.001825,0.244872
2021-03-19,BRK-B,-0.005823,0.237623
2021-03-22,BRK-B,-0.00251,0.234517
2021-03-23,BRK-B,-0.008188,0.224408
2021-03-24,BRK-B,0.005316,0.230917
2021-03-25,BRK-B,0.004487,0.23644
2021-03-26,BRK-B,0.024008,0.266124
2021-03-29,BRK-B,0.007984,0.276233
2021-03-30,BRK-B,-0.002434,0.273126
2021-03-31,BRK-B,-0.010535,0.259714
2021-04-01,BRK-B,0.010686,0.273176
2021-04-05,BRK-B,0.017273,0.295168
2021-04-06,BRK-B,0.001523,0.29714
2021-04-07,BRK-B,0.002129,0.299901
2021-04-08,BRK-B,-0.000417,0.299359
2021-04-09,BRK-B,0.009487,0.311686
2021-04-12,BRK-B,0.007218,0.321154
